;drug;gene;p;mean1;mean2;diff;p.adj
2189;SB-203580;KRAS;0,601065294649699;1,03465004101867;1,02851146204426;0,00613857897441195;0,911397620318573
2190;SB-203580;MED12;0,313926203526665;1,03503746984364;1,0218174955944;0,0132199742492394;0,776967353728495
2191;SB-203580;NFKBIE;0,502052531122942;1,03428752582757;1,04185353474173;-0,00756600891416248;0,8875571532352
2192;SB-203580;NOTCH1;0,821739079547219;1,03536942746722;1,03373441395845;0,00163501350877215;0,965700805623923
2193;SB-203580;POT1;0,82174758524031;1,03471177324207;1,03175124194229;0,00296053129978113;0,965700805623923
2194;SB-203580;RPS15;0,144482761807361;1,0341404472364;1,05819842784253;-0,0240579806061385;0,592464816168647
2195;SB-203580;RYR2;0,564949541798387;1,03482479625731;1,02613045455076;0,00869434170655214;0,898530532461308
2196;SB-203580;SF3B1;0,156487967887234;1,03284549503509;1,04177764497204;-0,0089321499369468;0,613556784983612
2197;SB-203580;TP53;0,107218817189396;1,03254861033392;1,04221331454177;-0,00966470420785348;0,534224274256115
2198;SB-203580;XPO1;0,530368366023153;1,0348794422923;1,02663733591012;0,00824210638218159;0,898530532461308
2199;SB-203580;ZMYM3;0,304552629518783;1,03509341007437;1,05113698830335;-0,0160435782289718;0,765385212172318
2200;SB-203580;U1;0,887196677064647;1,0351986340935;1,03702498913543;-0,00182635504192596;0,97814557582493
2201;SCH772984;IGHV.status;1,447489766855e-05;0,939580327777913;0,968667489719699;-0,0290871619417858;0,00108444368478975
2202;SCH772984;del11q;0,034557675032181;0,958927779402049;0,939000778340566;0,0199270010614833;0,321508600224743
2203;SCH772984;del13q;6,32331259268079e-05;0,938283075454138;0,966007872329924;-0,027724796875786;0,00336198562826047
2204;SCH772984;del15q;0,559638182434397;0,95489441313625;0,966367547510447;-0,0114731343741971;0,898530532461308
2205;SCH772984;del17p;0,00703971463496279;0,952507719877485;0,979484570417204;-0,0269768505397194;0,12671486342933
2206;SCH772984;del18p;0,0505750799919488;0,954137303476581;1,00217301713429;-0,0480357136577129;0,3862097017567
2207;SCH772984;del1q;0,605774209269715;0,955777040687461;0,945625800056972;0,0101512406304896;0,912701908570451
2208;SCH772984;del2q;0,592557503249531;0,955699650034287;0,942491378629924;0,0132082714043638;0,90857618897008
2209;SCH772984;del3p;0,733840136161047;0,955127507871559;0,962810592350369;-0,00768308447880917;0,948789579029115
2210;SCH772984;del4q;0,868483791625769;0,955258409389272;0,959346771269513;-0,0040883618802412;0,97814557582493
2211;SCH772984;del6q;0,768687056930584;0,955941413317103;0,96035446591415;-0,00441305259704661;0,960685537336149
2212;SCH772984;del8p;0,511229508089644;0,954739437770958;0,965844914733747;-0,0111054769627884;0,891836498693828
2213;SCH772984;del9p;0,528064251622953;0,954890218057847;0,968119833823631;-0,013229615765784;0,898530532461308
2214;SCH772984;del9q;0,467635120910607;0,954860560412657;0,971263928548929;-0,0164033681362713;0,87525834790811
2215;SCH772984;gain17q;0,682935726903103;0,955080186914368;0,964309089328095;-0,00922890241372676;0,930856153633385
2216;SCH772984;gain18q;0,131744686252618;0,954345185974896;0,991325508613421;-0,0369803226385248;0,571512160081779
2217;SCH772984;gain19p;0,837848240282346;0,95549160035121;0,950438876523472;0,00505272382773803;0,970527469594806
2218;SCH772984;gain19q;0,837848240282346;0,95549160035121;0,950438876523472;0,00505272382773803;0,970527469594806
2219;SCH772984;gain2p;0,646472028931352;0,954971078171282;0,963499825740974;-0,00852874756969202;0,927066975787743
2220;SCH772984;gain8q;0,898274798447367;0,956064909066693;0,957805796542288;-0,00174088747559442;0,97814557582493
2221;SCH772984;trisomy12;6,95655166852123e-15;0,96579325487313;0,891870306408619;0,0739229484645111;2,75479446073441e-12
2222;SCH772984;ATM;0,0821661376714055;0,958741123694282;0,937687445812674;0,0210536778816078;0,481531783562656
2223;SCH772984;BIRC3;0,28094359308517;0,957667985342056;0,936147600646148;0,0215203846959084;0,742562555353437
2224;SCH772984;BRAF;0,0990885052817628;0,957291233480076;0,932128563452131;0,0251626700279457;0,517275586894626
2225;SCH772984;CSMD3;0,081181754184565;0,956178562147509;0,993627220839943;-0,0374486586924343;0,481531783562656
2226;SCH772984;DDX3X;0,0193175189734378;0,958453616596936;0,914875895459321;0,0435777211376146;0,235894989402509
2227;SCH772984;EGR2;0,000519932759863793;0,959359070394423;0,901679457787641;0,057679612606782;0,0197139613650632
2228;SCH772984;FAT2;0,438026770602665;0,957467692136055;0,940772891309533;0,0166948008265224;0,86446782431054
2229;SCH772984;FAT4;0,982509844392557;0,957082365500808;0,956644295089823;0,000438070410985869;0,994014441736251
2230;SCH772984;FBXW7;0,0417122822075846;0,958400975512472;0,922583765431761;0,0358172100807108;0,354938727745162
2231;SCH772984;HIST1H1E;0,353585041652841;0,956594852145483;0,976559330923006;-0,0199644787775227;0,808156893541413
2232;SCH772984;IKZF3;0,886506087051586;0,957149419528182;0,954297404131755;0,00285201539642654;0,97814557582493
2233;SCH772984;KRAS;0,004672335118836;0,95904838633359;0,912101008080432;0,0469473782531581;0,0980839093038625
2234;SCH772984;MED12;0,708451856766552;0,957292514487709;0,950289509790717;0,00700300469699244;0,940035244631319
2235;SCH772984;NFKBIE;0,612260455305139;0,957425699032043;0,949281467873123;0,0081442311589206;0,915418544825158
2236;SCH772984;NOTCH1;0,329716839604175;0,958741991486751;0,948834841088755;0,00990715039799517;0,792980864188548
2237;SCH772984;POT1;0,983270484860086;0,95705772843424;0,957450484421549;-0,000392755987309146;0,994028367626608
2238;SCH772984;RPS15;0,573094449592057;0,95733339300961;0,944068307990636;0,0132650850189741;0,899998119571862
2239;SCH772984;RYR2;0,967271993194568;0,957091239310017;0,956207457177125;0,000883782132891975;0,991062702104089
2240;SCH772984;SF3B1;0,932282500778072;0,956147737781787;0,95535416535855;0,000793572423236188;0,984071155588344
2241;SCH772984;TP53;0,0016629595098255;0,951322224923465;0,979023554600717;-0,0277013296772521;0,0456408293191712
2242;SCH772984;XPO1;0,711838156968479;0,957289811538862;0,950371949730561;0,00691786180830112;0,940035244631319
2243;SCH772984;ZMYM3;0,16217455608253;0,955260663382055;0,987608343880029;-0,0323476804979747;0,622839314667796
2244;SCH772984;U1;0,0956457378537611;0,953910035806985;0,986391931802801;-0,0324818959958161;0,508886728081816
2245;Selinexor;IGHV.status;0,199525445998324;0,876331484547016;0,866093770502949;0,0102377140440669;0,672408638933599
2246;Selinexor;del11q;0,686488689375121;0,870304496489713;0,865543034480204;0,00476146200950944;0,932905468549101
2247;Selinexor;del13q;0,403964765811879;0,864801605906533;0,872119358201335;-0,00731775229480169;0,844159170410671
2248;Selinexor;del15q;0,953590774658661;0,871977127282026;0,87061449528339;0,00136263199863673;0,988362969204268
2249;Selinexor;del17p;0,0180422025067986;0,865812625901198;0,895348756548882;-0,0295361306476838;0,231346678185555
2250;Selinexor;del18p;0,488244785944549;0,872440710726389;0,852088028509555;0,020352682216834;0,88620410516428
2251;Selinexor;del1q;0,130241521638512;0,873363303164999;0,838039362033532;0,0353239411314674;0,571409057249842
2252;Selinexor;del2q;0,0541218907425197;0,873358167278287;0,817041188227046;0,0563169790512414;0,397946634319004
2253;Selinexor;del3p;0,846487965639007;0,872080886540191;0,866874574775302;0,00520631176488873;0,973636780394741
2254;Selinexor;del4q;0,680472269141448;0,871612893804363;0,883710634930932;-0,0120977411265683;0,930856153633385
2255;Selinexor;del6q;0,731928847550605;0,870636376549825;0,864301093066655;0,00633528348316992;0,948700910253844
2256;Selinexor;del8p;0,270449322160011;0,870678539040793;0,892826015340128;-0,0221474762993351;0,734409826294407
2257;Selinexor;del9p;0,27144407637116;0,87094253877454;0,898353723271433;-0,0274111844968932;0,734409826294407
2258;Selinexor;del9q;0,245024489425846;0,870966121456333;0,902175469097468;-0,0312093476411348;0,715129157263526
2259;Selinexor;gain17q;0,318029710725681;0,872742490324088;0,845923788285216;0,0268187020388723;0,782234567996086
2260;Selinexor;gain18q;0,107345931010338;0,873053311628487;0,825986981260382;0,047066330368105;0,534224274256115
2261;Selinexor;gain19p;0,0206589005784816;0,873644177661958;0,806115591570823;0,0675285860911344;0,240615430267021
2262;Selinexor;gain19q;0,0206589005784816;0,873644177661958;0,806115591570823;0,0675285860911344;0,240615430267021
2263;Selinexor;gain2p;0,0990539587089125;0,870250976611759;0,906631473876575;-0,0363804972648157;0,517275586894626
2264;Selinexor;gain8q;0,438978342618815;0,869422741907609;0,882403991545628;-0,0129812496380194;0,86446782431054
2265;Selinexor;trisomy12;0,000123934411499491;0,876217925747917;0,829110915474043;0,0471070102738735;0,00572576981127649
2266;Selinexor;ATM;0,122197042939872;0,869622283460061;0,892138308475211;-0,0225160250151504;0,56455230494575
2267;Selinexor;BIRC3;0,0278684458968642;0,872869438227413;0,820303366646037;0,0525660715813761;0,287673143342306
2268;Selinexor;BRAF;0,597180860628202;0,870145865073391;0,879608442413064;-0,00946257733967271;0,908828352584773
2269;Selinexor;CSMD3;0,648413427543074;0,871128248633634;0,882931128060731;-0,0118028794270973;0,927371813381051
2270;Selinexor;DDX3X;0,54708155365324;0,871839475524327;0,858287988037831;0,0135514874864957;0,898530532461308
2271;Selinexor;EGR2;0,456972943265167;0,870812758268035;0,885844843137406;-0,015032084869371;0,867835204348332
2272;Selinexor;FAT2;0,432982643586995;0,870926212851495;0,891214595128456;-0,0202883822769614;0,863421311976013
2273;Selinexor;FAT4;0,0910149519689792;0,870284883981905;0,910762765238815;-0,0404778812569107;0,49780798968759
2274;Selinexor;FBXW7;0,281306499683081;0,872067679665433;0,849207960528428;0,0228597191370046;0,742562555353437
2275;Selinexor;HIST1H1E;0,639709562939881;0,871697767845042;0,859580840393011;0,012116927452031;0,924046874695284
2276;Selinexor;IKZF3;0,49982358342132;0,871859266130534;0,855659390036797;0,0161998760937366;0,8875571532352
2277;Selinexor;KRAS;0,0156801583339348;0,872995966781679;0,824379980347202;0,0486159864344766;0,210997082046928
2278;Selinexor;MED12;0,900332078696188;0,871498781329415;0,868679160982638;0,00281962034677763;0,97814557582493
2279;Selinexor;NFKBIE;0,688308230862985;0,871747501061713;0,863998925124139;0,00774857593757416;0,933002648387381
2280;Selinexor;NOTCH1;0,762987963602393;0,868044287219466;0,871845829673596;-0,00380154245413067;0,95952046940466
2281;Selinexor;POT1;0,20326454723941;0,872317141467402;0,84371917677403;0,0285979646933722;0,679673492096074
2282;Selinexor;RPS15;0,131353457916664;0,870563871373934;0,913171940575319;-0,0426080692013846;0,571409057249842
2283;Selinexor;RYR2;0,925157871841269;0,871351361917228;0,873783483433373;-0,00243212151614447;0,984071155588344
2284;Selinexor;SF3B1;0,0188175608596356;0,866773568271279;0,892323270249814;-0,0255497019785348;0,233911563690179
2285;Selinexor;TP53;0,00137543817901617;0,865016033031775;0,898007851308921;-0,0329918182771467;0,0385122690124527
2286;Selinexor;XPO1;0,63370497279455;0,871068768563156;0,88179455035354;-0,0107257817903844;0,921633074729425
2287;Selinexor;ZMYM3;0,981703560878675;0,874481828394514;0,875137190526552;-0,00065536213203865;0,994014441736251
2288;Selinexor;U1;0,86664447346493;0,871258383063105;0,867223919164398;0,00403446389870654;0,977928062617021
2289;Selisistat;IGHV.status;0,466337251744549;0,998239555091048;0,995091090809;0,0031484642820474;0,874618986357165
2290;Selisistat;del11q;0,250735104016079;0,995647341881265;1,00270895265171;-0,00706161077044165;0,715129157263526
2291;Selisistat;del13q;0,106337179512691;1,00135681539232;0,993982135952563;0,00737467943975934;0,533430497677335
2292;Selisistat;del15q;0,313661979533027;0,994934412117187;1,00793378818943;-0,0129993760722409;0,776967353728495
2293;Selisistat;del17p;0,786083248852957;0,996925722848607;0,99514668393374;0,0017790389148663;0,96343000674684
2294;Selisistat;del18p;0,637444117560203;0,995659850534794;0,988021666280157;0,00763818425463703;0,923209640041291
2295;Selisistat;del1q;0,0762230478738864;0,994533876911261;1,01734636552868;-0,0228124886174191;0,469077509474523
2296;Selisistat;del2q;0,49751486350377;0,995184594496612;1,00617644693872;-0,0109918524421119;0,8875571532352
2297;Selisistat;del3p;0,369823055380677;0,9958719396189;0,982578542659236;0,0132933969596639;0,814586937328538
2298;Selisistat;del4q;0,357311934430549;0,995084720221996;1,00999164422904;-0,0149069240070441;0,809868096681505
2299;Selisistat;del6q;0,298622417298947;0,996115937132953;1,00623503043666;-0,010119093303706;0,759432422708883
2300;Selisistat;del8p;0,662879865668268;0,995193344487543;1,00003373212282;-0,00484038763527439;0,92794505789119
2301;Selisistat;del9p;0,543123048774085;0,995166000249328;1,00353796234622;-0,00837196209688751;0,898530532461308
2302;Selisistat;del9q;0,9669563112473;0,995483816148017;0,994869119237205;0,000614696910812174;0,991062702104089
2303;Selisistat;gain17q;0,968119425849378;0,995446844353764;0,996039892721887;-0,00059304836812335;0,991062702104089
2304;Selisistat;gain18q;0,601147571297913;0,99561923367867;0,987191113845222;0,00842811983344771;0,911397620318573
2305;Selisistat;gain19p;0,0100294517143663;0,996520816011887;0,955132785055218;0,0413880309566685;0,158866515155562
2306;Selisistat;gain19q;0,0100294517143663;0,996520816011887;0,955132785055218;0,0413880309566685;0,158866515155562
2307;Selisistat;gain2p;0,483082702289682;0,995071949824686;1,0036316851478;-0,00855973532311138;0,884527643325151
2308;Selisistat;gain8q;0,343626698866258;0,996106148459427;1,00447413007947;-0,00836798162004537;0,803147731245588
2309;Selisistat;trisomy12;0,165442025053196;0,997705016756836;0,988602462474873;0,00910255428196272;0,626049639050693
2310;Selisistat;ATM;0,232604259441925;0,996123235261631;1,00570642500957;-0,00958318974793393;0,70237364615797
2311;Selisistat;BIRC3;0,24213850135584;0,996454732753704;1,01190136517603;-0,0154466324223277;0,713793361206834
2312;Selisistat;BRAF;0,303310873412755;0,995868812144321;1,00592863378534;-0,0100598216410225;0,76462007150019
2313;Selisistat;CSMD3;0,92983011211615;0,996853919174091;0,998109160677215;-0,00125524150312339;0,984071155588344
2314;Selisistat;DDX3X;0,332326249901296;0,996502684647202;1,00850800337156;-0,0120053187243534;0,794830340574973
2315;Selisistat;EGR2;0,502663047426954;0,996587819888599;1,00404666678488;-0,00745884689628429;0,887558045395407
2316;Selisistat;FAT2;0,552051266800404;0,997085570844092;0,98861144220718;0,00847412863691188;0,898530532461308
2317;Selisistat;FAT4;0,618496861329791;0,996700922970317;1,0032847075946;-0,00658378462428388;0,917075585885255
2318;Selisistat;FBXW7;0,478800047863291;0,997047731302547;0,988760032693806;0,00828769860874112;0,881882878855179
2319;Selisistat;HIST1H1E;0,280342073444395;0,997249776137627;0,981879025172278;0,0153707509653487;0,742562555353437
