"","x"
"AC004019.13",-0.540385730671242
"AC004019.18",1.79212899387291
"AC004022.8",0.591561953230902
"AC004041.2",0.553210788805098
"AC004051.2",-0.930127917021312
"AC004057.1",-1.90827512757923
"AC004067.5",-0.0124223314450736
"AC004069.2",-0.530621678909411
"AC004074.3",-0.846970807499272
"AC004112.4",-0.80813797967945
"AC004112.5",0.7828327602907
"AC004112.7",1.15156604426579
"AC004125.3",-1.38393525164894
"AC004156.3",0.891815249982865
"AC004158.2",1.31210321808825
"AC004158.3",1.05980354677931
"AC004166.6",-0.700721985656427
"AC004221.2",-0.215388652030304
"AC004237.1",2.38360332409223
"AC004257.3",1.71540724665637
"AC004381.6",-0.933008799427124
"AC004381.7",1.31554739725548
"AC004383.3",0.27058385111948
"AC004386.4",-1.51796574365942
"AC004410.3",0.804651630956497
"AC004447.2",-0.153066594194292
"AC004448.2",-0.146934577481929
"AC004448.5",1.27368367068684
"AC004453.8",-0.704365251143802
"AC004461.4",0.263064111060112
"AC004463.6",-1.00202988386721
"AC004466.1",1.26094402498273
"AC004471.10",2.97765814302969
"AC004471.9",1.31096209509057
"AC004490.1",-0.317446057242012
"AC004510.3",-0.583664478021739
"AC004528.4",0.342159700029634
"AC004538.3",-0.538235346694259
"AC004540.4",-0.572750613440871
"AC004540.5",1.16746687998157
"AC004549.6",1.82107004053251
"AC004623.2",0.0119748693681203
"AC004637.1",-0.635904496794199
"AC004692.5",0.796582868223327
"AC004706.1",-1.40081244166083
"AC004771.1",0.751390487477499
"AC004775.5",1.60635493886191
"AC004791.2",0.0704831873481822
"AC004797.1",-0.660033756684387
"AC004832.1",-0.52456234339263
"AC004837.5",1.00019422153882
"AC004840.9",-0.50546064339975
"AC004854.4",-1.66595737678758
"AC004889.1",-1.03526315678516
"AC004893.10",1.2857664085242
"AC004893.11",3.09204752648471
"AC004895.4",-0.32173340702039
"AC004906.3",2.36381784590908
"AC004917.1",1.80203383041167
"AC004941.3",0.782861005622821
"AC004947.2",-0.967383552243691
"AC004951.5",-0.207878898633971
"AC004951.6",0.609867181464299
"AC004967.7",2.69158433499868
"AC004980.10",1.56990276502744
"AC004980.11",1.69292049090791
"AC004980.7",-0.319698570809223
"AC004980.8",-0.549631102018057
"AC004980.9",-0.215611393843239
"AC004985.12",-1.76267466945077
"AC004987.9",0.740151595671696
"AC005000.1",-0.513982714707393
"AC005003.1",0.234611012684932
"AC005009.1",-0.391667815226666
"AC005009.2",-0.798102096706173
"AC005013.1",-0.352685738959922
"AC005014.5",0.222299268829329
"AC005019.2",-0.390814507420532
"AC005029.1",1.72063175333474
"AC005034.3",0.536210453063615
"AC005037.1",-0.868147074989206
"AC005037.3",-0.295498003734937
"AC005037.4",0.39814683056598
"AC005041.17",-0.131345348251773
"AC005042.4",-0.305031914730246
"AC005062.2",-0.0926652768436197
"AC005071.1",0.14944319013201
"AC005076.5",-0.870255187637
"AC005077.12",-0.815744076396766
"AC005077.14",2.0768414726276
"AC005082.1",0.67203823180785
"AC005082.12",-0.297268752081006
"AC005083.1",-0.662178023159946
"AC005104.3",0.172274081993875
"AC005152.2",-0.289402145193687
"AC005154.6",-0.106808599855823
"AC005154.7",-0.056113538572901
"AC005154.8",0.451469217547213
"AC005197.2",0.835022448703342
"AC005220.3",0.161951619045656
"AC005224.2",-0.0359848491247596
"AC005229.1",1.25307294705646
"AC005237.2",0.510450360292029
"AC005237.4",-0.783854996630621
"AC005253.2",-0.136157328006532
"AC005253.4",-0.693019282485844
"AC005255.3",0.216573546392998
"AC005262.2",-0.447119302403078
"AC005262.3",0.636305103273856
"AC005264.2",0.697905899921998
"AC005280.1",0.188936806699427
"AC005281.2",-0.702166544631805
"AC005300.5",0.480311110780448
"AC005304.1",0.523164390236004
"AC005306.3",-0.204526903349314
"AC005307.1",-1.35932601369856
"AC005307.3",-1.84137740329807
"AC005326.2",-0.689953555502314
"AC005329.7",-0.30773697727153
"AC005330.2",-0.473390765368686
"AC005339.2",1.38411594081728
"AC005355.1",-0.547077904657319
"AC005358.1",-0.88432933936254
"AC005363.9",-0.0751737045534152
"AC005387.2",-0.018589825847655
"AC005387.3",0.0506284362700404
"AC005391.2",0.437758885588536
"AC005399.1",1.31540789755582
"AC005481.5",0.899958850992157
"AC005484.5",1.24991685664331
"AC005488.11",-0.703687910468305
"AC005498.3",-0.823814112022108
"AC005498.4",0.398815688863259
"AC005517.3",0.449390949289299
"AC005519.4",0.858928517852811
"AC005522.6",-0.112274009321959
"AC005523.2",0.429812967578756
"AC005523.3",-1.44239193818817
"AC005532.5",0.164778405300397
"AC005534.6",-1.32861409641103
"AC005534.8",0.73988056879261
"AC005537.2",-1.2447596410614
"AC005540.3",1.02481036590686
"AC005546.2",-0.0181206154151592
"AC005550.3",-0.15119962219937
"AC005559.2",-0.503752768876836
"AC005562.1",-3.02752991426575
"AC005594.3",0.60118179278268
"AC005606.1",0.496922181979492
"AC005606.14",1.15947368836666
"AC005606.15",0.225443636992688
"AC005614.3",0.0671381269890071
"AC005618.1",-0.157536150518829
"AC005618.6",0.178810741473632
"AC005625.1",-0.962409056788337
"AC005682.5",-1.37671540849088
"AC005682.6",-1.55815947781569
"AC005682.7",-1.67657995765073
"AC005682.8",-0.64232514768329
"AC005722.4",0.370111066633265
"AC005740.4",-1.41959144382172
"AC005740.5",0.422405656128193
"AC005740.6",-0.281719623321965
"AC005757.6",0.693570256426662
"AC005757.7",-0.846167490547519
"AC005775.2",-0.185001886391891
"AC005776.1",0.648694040281383
"AC005780.1",-2.69932241347479
"AC005785.2",1.38996838129765
"AC005786.3",-0.728706147308248
"AC005786.7",0.621088393463489
"AC005789.11",-0.189865138934768
"AC005789.9",0.21371500058858
"AC005795.1",-0.727993060481497
"AC005808.3",-1.75947647433134
"AC005822.1",-0.101171226364591
"AC005831.1",2.23616348274215
"AC005841.1",0.525150459671843
"AC005884.1",0.297774063340658
"AC005932.1",-0.787784845329062
"AC005943.5",0.0528065396224027
"AC005944.2",0.944319360511798
"AC005954.3",0.546889954800833
"AC005954.4",0.865098615229643
"AC006001.1",0.507799400754616
"AC006011.4",0.301689913220173
"AC006014.7",0.718367220558125
"AC006014.8",-1.58454838835384
"AC006026.10",-0.682968331069496
"AC006026.9",-0.514945709198043
"AC006028.11",1.67177566907186
"AC006042.6",-0.492040676852315
"AC006042.7",1.45466053561824
"AC006042.8",0.661060959832883
"AC006050.2",-2.13832063965204
"AC006111.1",0.490802572568595
"AC006115.3",0.647459187062286
"AC006116.12",-0.994985809364096
"AC006116.13",1.28423248164426
"AC006116.15",-2.17464431899024
"AC006116.17",-1.64746344769738
"AC006116.19",0.946326733482713
"AC006116.20",1.59677187382856
"AC006116.21",0.928890177897059
"AC006116.22",-0.0725050643561636
"AC006116.24",-0.173588557274576
"AC006116.27",-0.616950618056525
"AC006126.3",0.257780960998547
"AC006129.1",-1.67033386652574
"AC006129.2",-0.672980307134113
"AC006129.4",0.316306788912261
"AC006130.3",-0.0342060497623702
"AC006132.1",-0.907272056332471
"AC006160.5",0.870943006703354
"AC006195.2",0.500596274340918
"AC006196.1",1.67256359002151
"AC006272.1",-0.955475494117672
"AC006272.2",-0.230789036855377
"AC006277.2",0.889041725651908
"AC006369.2",-3.2331653039528
"AC006372.4",1.2915188695686
"AC006378.2",-0.329679746656964
"AC006427.2",0.423192699039406
"AC006435.1",1.23938586583938
"AC006445.7",0.516795783560353
"AC006445.8",-0.877844436299156
"AC006449.1",-0.0742944994591571
"AC006460.2",0.245681838065093
"AC006465.4",3.09732801823924
"AC006483.1",0.401542604937796
"AC006486.1",0.621415936155437
"AC006509.7",0.406561099516298
"AC006538.1",0.070259435987069
"AC006539.2",1.13723783569803
"AC006539.3",0.179057218645984
"AC006547.13",0.519656771215588
"AC006547.14",-0.15700558516702
"AC006547.15",0.364565358644717
"AC006547.8",0.696074741285115
"AC006548.26",-0.352152969185021
"AC006942.4",-0.750496420854575
"AC006946.12",1.22557427565959
"AC006946.15",-0.590931950551865
"AC006946.16",0.803244837331924
"AC006946.17",0.951565752633694
"AC006978.6",0.820375551168789
"AC006994.1",-0.131199715497662
"AC006994.2",-1.54736606588697
"AC007000.10",0.754635898330193
"AC007000.11",-0.149154670934356
"AC007000.12",-0.508267700596984
"AC007014.1",-0.327361374700798
"AC007036.4",0.94845368439007
"AC007036.5",-0.149273361966713
"AC007036.6",0.875593210676692
"AC007038.7",-0.0747731221491269
"AC007040.6",3.29537786891149
"AC007040.8",-0.81875823143487
"AC007041.2",0.71535740497499
"AC007050.17",1.45791443973814
"AC007050.18",2.54281758748276
"AC007092.1",2.1157219702691
"AC007098.1",-0.89063015728445
"AC007126.1",-0.60030512425036
"AC007161.5",1.45883324538555
"AC007163.3",0.39522263546981
"AC007163.6",-0.302126345829557
"AC007182.6",1.78475158918105
"AC007192.6",0.863264936191437
"AC007193.8",2.18002329058589
"AC007193.9",0.162250487609953
"AC007204.2",-1.39205598816124
"AC007216.1",-1.09799927100423
"AC007228.11",-0.159243259512615
"AC007228.5",0.190249430642455
"AC007228.8",-0.00679920098456932
"AC007228.9",2.93449412443882
"AC007229.3",0.138945579930951
"AC007238.1",-0.125487406537831
"AC007246.3",0.609043850151093
"AC007249.3",0.150956061301921
"AC007255.8",0.373572445342409
"AC007256.5",-1.21917357823886
"AC007272.3",0.604596967801584
"AC007276.5",-0.23801671308988
"AC007278.2",0.292596371366777
"AC007278.3",-0.614284557107852
"AC007279.2",-0.514257436754857
"AC007283.4",-0.0693672824477372
"AC007283.5",0.015259711742635
"AC007285.6",1.07874192151332
"AC007285.7",-0.150271362977565
"AC007292.3",-0.165983822756854
"AC007292.4",0.877082909497039
"AC007292.6",0.193368302303792
"AC007308.6",0.525931575123678
"AC007308.7",-1.38938752609216
"AC007318.5",-0.83224945163337
"AC007319.1",1.22976425777615
"AC007347.1",0.351775934008081
"AC007349.4",-1.3613810276672
"AC007349.5",0.399489343828841
"AC007349.7",0.798498976276549
"AC007362.1",-1.61660471715821
"AC007364.1",-0.433818710106321
"AC007365.1",0.637852801533607
"AC007365.3",0.130621159130852
"AC007365.4",-0.227903981951438
"AC007381.2",-0.299942100749154
"AC007381.3",-0.131033667852098
"AC007382.1",-0.814340014453294
"AC007383.3",1.21738441209022
"AC007383.4",-0.248876329185233
"AC007386.2",0.363880379967969
"AC007386.3",0.0488881807639818
"AC007386.4",-1.96551291963946
"AC007387.2",2.12358554530803
"AC007389.3",-2.70574058749345
"AC007390.5",-0.697333984116094
"AC007401.1",0.446410304492734
"AC007401.2",0.812548324897722
"AC007405.4",-0.153264551921437
"AC007421.1",1.58973046420434
"AC007431.1",0.22679933842302
"AC007464.1",-1.40257918578219
"AC007551.2",-1.38022275844619
"AC007551.3",-0.629622056851991
"AC007560.1",0.215525195024989
"AC007563.1",-0.249436740758974
"AC007566.10",-0.193889678576309
"AC007566.11",-0.25919840660393
"AC007620.3",0.718464504616171
"AC007679.3",0.751969039267787
"AC007679.4",0.724911252928675
"AC007690.1",0.134899116410737
"AC007740.1",-0.212827472520633
"AC007750.5",0.0575654504137805
"AC007773.2",-1.37782616136589
"AC007773.3",-1.38280309147782
"AC007790.4",3.0930026801171
"AC007875.2",-0.869669859554933
"AC007875.3",-0.249971343873666
"AC007879.1",-0.770298737141516
"AC007879.2",0.452420402944424
"AC007879.3",-0.636699780746057
"AC007879.5",1.31646783879198
"AC007879.7",0.939260230499016
"AC007880.1",0.707416041200459
"AC007899.3",1.42334646373903
"AC007950.1",-1.07910505903451
"AC007952.5",-0.752893962094042
"AC007952.6",1.63018320727862
"AC007956.1",0.798237578792605
"AC007966.1",0.18616993763739
"AC007969.5",0.0400777996701782
"AC007970.1",1.46458468939936
"AC008063.2",0.306258042374066
"AC008065.1",-0.496136794831072
"AC008073.7",-0.275553737909514
"AC008073.9",-0.84642871901295
"AC008074.3",0.201970321059672
"AC008074.5",0.457556177090947
"AC008088.4",0.762714283984429
"AC008132.13",0.676570525679986
"AC008132.14",1.57103716422693
"AC008155.1",0.793987437560872
"AC008174.3",0.231412191426883
"AC008264.4",-0.142321580967244
"AC008267.1",-1.17807259355929
"AC008268.1",0.435404206126751
"AC008268.2",-1.0859391439545
"AC008269.2",-0.245541916123776
"AC008277.1",1.85609609754436
"AC008280.1",-0.884580331843184
"AC008280.3",-0.197197203842194
"AC008391.1",-0.262483522078761
"AC008394.1",-0.755697976846522
"AC008427.2",-3.1485192368879
"AC008440.10",-0.0830640575675557
"AC008440.5",0.171084170358779
"AC008443.1",0.373117165731957
"AC008555.2",0.186284315458789
"AC008592.3",0.470197163303548
"AC008694.2",0.00665164262571126
"AC008697.1",0.27291292673267
"AC008731.1",-0.0597409451385164
"AC008738.1",-1.41880238562558
"AC008746.12",0.216681460066586
"AC008746.3",0.0561492057995409
"AC008746.5",0.522447660138932
"AC008753.3",-0.107329015472975
"AC008753.6",-0.294681231940146
"AC008781.7",1.10486836093183
"AC008850.3",2.4835351003575
"AC008865.1",-1.19817543015474
"AC008937.2",0.553123152450576
"AC008937.3",0.252707233127377
"AC008940.1",0.600841630766865
"AC008948.1",-0.974266276770579
"AC008964.1",-2.62238915073909
"AC008982.2",-0.201060562076585
"AC008984.6",1.3035629414685
"AC009005.2",-0.448185325165907
"AC009061.1",0.0438934010961947
"AC009065.1",0.395464882562654
"AC009065.2",-0.395200626340124
"AC009093.1",0.447550475722344
"AC009095.4",-0.180597963243207
"AC009107.1",-0.593047138940513
"AC009120.3",0.48293998447487
"AC009120.4",-0.985770810347052
"AC009120.5",0.194584388453551
"AC009120.6",0.345714907225345
"AC009133.12",-1.25463872256937
"AC009133.14",1.04464201546359
"AC009133.15",0.589143993577136
"AC009133.17",-0.216240948836432
"AC009133.21",1.06922918369979
"AC009228.1",0.530531988761573
"AC009229.4",-1.37114981799872
"AC009237.11",0.929809159225998
"AC009237.8",0.876399396214057
"AC009238.6",0.185855937226334
"AC009245.3",0.830695828048661
"AC009263.2",1.68783761968805
"AC009274.6",0.218285146548585
"AC009299.2",0.645022441484436
"AC009299.3",1.33017722659798
"AC009299.4",-1.17453124040427
"AC009299.5",0.582673905303978
"AC009302.2",0.202663800276077
"AC009303.1",2.25257348638964
"AC009303.3",1.86457339394147
"AC009362.2",-0.0233911631430217
"AC009403.2",-0.807503937984296
"AC009404.2",0.826246633245863
"AC009413.2",-0.0770024111602094
"AC009414.1",1.69645679343028
"AC009469.1",-0.227825327066657
"AC009473.1",-0.201474019726162
"AC009480.3",-0.0984434002834743
"AC009495.2",-0.200325047575657
"AC009495.3",0.68756819190336
"AC009495.4",0.796848769372044
"AC009499.1",-1.42008651753585
"AC009501.4",-0.898602896470392
"AC009502.4",1.77934847208393
"AC009505.2",-0.233933101393886
"AC009506.1",-0.779230428672669
"AC009506.2",0.867187975102679
"AC009518.8",-0.17922974263608
"AC009542.2",0.713403538331723
"AC009784.3",0.615282074454957
"AC009892.10",0.00412085493887795
"AC009948.5",0.265178935312476
"AC009948.7",0.594819683368129
"AC009950.2",0.0215837439354432
"AC009951.1",0.904853392157899
"AC009960.1",-1.40623802303371
"AC009960.2",-1.03986330873179
"AC009960.3",-0.272214631558795
"AC009960.4",-0.848772569672844
"AC009960.5",-0.276951799324691
"AC009960.7",0.223469431076528
"AC009961.2",0.149504286226646
"AC009961.3",0.181901923578482
"AC009961.5",0.298389237821968
"AC009963.5",-0.600252570420936
"AC009970.1",-0.0712698319983164
"AC010086.1",0.697478813552377
"AC010095.5",0.246857709167258
"AC010095.7",-0.705993394427206
"AC010127.3",1.68942165629206
"AC010127.5",-0.0232627552521973
"AC010132.11",0.297309179728665
"AC010148.1",0.472958467871411
"AC010149.4",-0.582311570201852
"AC010150.1",-0.45686974075495
"AC010170.1",0.966986153816837
"AC010203.1",1.00982813687873
"AC010226.4",1.12312420478202
"AC010240.2",0.994919178319323
"AC010243.1",0.912917310751547
"AC010296.1",1.79024319650704
"AC010327.2",0.974698696794865
"AC010335.1",0.87430464949886
"AC010336.1",1.58611695539398
"AC010441.1",-0.41211498353677
"AC010468.1",0.173259531735183
"AC010492.2",0.751963954710174
"AC010504.2",0.00198171135090287
"AC010522.1",0.467337286874303
"AC010524.2",-0.151924545188837
"AC010524.4",-0.816088028432794
"AC010525.1",0.624489575506969
"AC010525.4",0.897545750129192
"AC010525.5",1.12202559266546
"AC010525.6",1.2154652987663
"AC010525.7",0.411196234368763
"AC010536.1",1.93232268192913
"AC010620.1",0.901655799856132
"AC010642.2",1.18247088157328
"AC010729.1",-0.417201872348917
"AC010729.2",-1.20317048939264
"AC010733.4",0.593513243467728
"AC010733.5",-0.0397298878230941
"AC010746.3",0.72304345334295
"AC010761.10",0.86154875666321
"AC010761.13",0.101561616137847
"AC010761.6",0.3271282448315
"AC010761.8",-0.477246421079366
"AC010761.9",-0.240152055100759
"AC010878.3",-1.12116366254138
"AC010883.5",1.85084137427796
"AC010886.2",-0.167989942568992
"AC010894.3",-1.71076657813571
"AC010894.5",0.686955538524925
"AC010900.2",2.05285720702452
"AC010970.2",-0.806763644955768
"AC010976.2",0.286196213084855
"AC010980.2",-0.165048568192283
"AC010982.1",0.796881143124062
"AC010983.1",0.431386131747605
"AC010984.3",0.689430286199852
"AC011247.3",-0.681241997464562
"AC011290.5",-0.202266719106467
"AC011294.3",-0.12283550966177
"AC011322.1",-1.30155069573358
"AC011330.5",0.0093512732072599
"AC011330.6",-0.707071194228841
"AC011343.1",-0.29535606509674
"AC011385.1",0.245247052164872
"AC011484.1",-2.31592331158289
"AC011498.1",1.03205654364346
"AC011500.1",-0.90669794271858
"AC011515.2",1.2156882749943
"AC011525.2",-0.265083438811363
"AC011526.1",0.249225618925782
"AC011551.3",-0.486811580152731
"AC011558.5",-0.364122761126734
"AC011718.1",0.438744765856916
"AC011737.2",-0.606086511792249
"AC011738.4",0.937701348047549
"AC011742.3",1.81063088608051
"AC011742.5",-0.0706035112404527
"AC011747.4",-0.667999992393146
"AC011747.7",-0.770016084360801
"AC011752.1",0.00050660763428441
"AC011753.5",0.768410861611209
"AC011816.1",0.303127321088154
"AC011891.5",-0.703400893831828
"AC011899.9",-0.769448047362608
"AC011933.1",-0.87616740449983
"AC011933.2",0.556906410371618
"AC011997.1",-0.171517979467133
"AC011999.1",-0.444175374912627
"AC012005.2",0.889595313772611
"AC012065.5",0.858806638590768
"AC012065.7",-1.82896946931852
"AC012074.1",1.00195763793585
"AC012074.2",0.651548804716651
"AC012123.1",-0.591262551020756
"AC012146.7",0.715856882843574
"AC012215.1",-0.118346124728198
"AC012307.3",0.207381162543259
"AC012309.5",0.270654204687583
"AC012314.8",-0.549246932837227
"AC012317.1",1.52394494267113
"AC012318.3",1.33802560660049
"AC012354.6",0.627438993996841
"AC012354.8",0.0970820449927703
"AC012358.4",0.233378247424001
"AC012358.7",-0.548891873467974
"AC012358.8",0.685119389343958
"AC012360.2",0.368522134500098
"AC012360.4",0.307007346433589
"AC012360.6",1.0994346830259
"AC012362.3",-0.417388247237486
"AC012363.10",-0.918790716786628
"AC012363.4",0.799386274074105
"AC012363.7",0.488882910984047
"AC012363.8",-0.592285474621178
"AC012368.1",-0.853508605842476
"AC012379.1",-1.3576585709066
"AC012442.5",-1.46701584275965
"AC012442.6",1.23806438789354
"AC012487.2",0.775942105227759
"AC012507.3",0.553670299979205
"AC012507.4",0.169882734244165
"AC012512.1",-0.73636181722465
"AC012513.4",0.333194533487705
"AC012531.25",-0.240650805351633
"AC012594.1",-1.21843836655121
"AC012613.2",-0.762193895722163
"AC012615.1",-0.358257559912181
"AC013264.2",-0.203891126854542
"AC013394.2",0.718974588686231
"AC013399.3",-0.267088959420513
"AC013402.2",0.475959173592103
"AC013439.4",-0.0175938329157817
"AC013444.1",1.01968274871571
"AC013449.1",-0.640602954726907
"AC013463.2",-1.80580625588868
"AC013470.6",0.697612339231763
"AC013472.3",1.43713502795039
"AC013474.4",0.310129769390666
"AC013476.1",-0.132717333674374
"AC013717.3",-1.26870255461639
"AC013718.1",-2.19571545535158
"AC015691.13",-1.88397638119048
"AC015818.3",-0.627919145950996
"AC015849.13",0.224616886853337
"AC015849.14",1.29324199799143
"AC015849.16",3.02716148402844
"AC015849.19",-0.436016123258199
"AC015849.2",-0.543272271033869
"AC015871.1",-0.520145621675229
"AC015933.2",-0.466688037553391
"AC015936.3",-0.412368623683084
"AC015969.3",-1.26118008864364
"AC015971.2",0.216980800937645
"AC015987.1",1.41135351722482
"AC015987.2",0.33805550339832
"AC016292.1",-0.221953867650612
"AC016292.3",0.483888969055614
"AC016582.2",0.033845445301966
"AC016586.1",1.32259382724632
"AC016629.3",-0.468877806956414
"AC016629.7",-0.106720844555478
"AC016629.8",-0.00737427891260111
"AC016644.1",0.773917251369038
"AC016683.5",0.689411150620738
"AC016683.6",0.197946963967137
"AC016691.2",-1.23599361501024
"AC016697.2",-0.02861824292217
"AC016700.3",1.93895260293456
"AC016700.5",1.73743935374462
"AC016700.6",-0.683110266433329
"AC016708.2",0.307250070753814
"AC016712.2",0.489670266498594
"AC016716.1",-0.820060088540067
"AC016717.1",-3.11338446681333
"AC016722.1",0.078183522660353
"AC016722.2",-0.218873939560484
"AC016722.3",-0.183677334637539
"AC016722.4",1.27191036585314
"AC016723.4",1.96267356636362
"AC016725.4",0.27605322106315
"AC016732.2",0.0226042904505964
"AC016734.1",0.727033150832039
"AC016734.2",-1.06708402835272
"AC016735.2",-1.29786138850546
"AC016738.4",-1.35606811899019
